Entity,Code,Date,Deaths,Confirmed
Central African Republic,CAF,"Mar 22, 2020",0,3
Central African Republic,CAF,"Mar 23, 2020",0,4
Central African Republic,CAF,"Mar 24, 2020",0,4
Central African Republic,CAF,"Mar 25, 2020",0,4
Central African Republic,CAF,"Mar 26, 2020",0,4
Central African Republic,CAF,"Mar 27, 2020",0,5
Central African Republic,CAF,"Mar 28, 2020",0,5
Central African Republic,CAF,"Mar 29, 2020",0,6
Central African Republic,CAF,"Mar 30, 2020",0,6
Central African Republic,CAF,"Mar 31, 2020",0,6
Central African Republic,CAF,"Apr 1, 2020",0,6
Central African Republic,CAF,"Apr 2, 2020",0,8
Central African Republic,CAF,"Apr 3, 2020",0,8
Central African Republic,CAF,"Apr 4, 2020",0,8
Central African Republic,CAF,"Apr 5, 2020",0,9
Central African Republic,CAF,"Apr 6, 2020",0,9
Central African Republic,CAF,"Apr 7, 2020",0,9
Central African Republic,CAF,"Apr 8, 2020",0,9
Central African Republic,CAF,"Apr 9, 2020",0,10
Chad,TCD,"Mar 20, 2020",0,1
Chad,TCD,"Mar 21, 2020",0,1
Chad,TCD,"Mar 22, 2020",0,2
Chad,TCD,"Mar 23, 2020",0,2
Chad,TCD,"Mar 24, 2020",0,2
Chad,TCD,"Mar 25, 2020",0,3
Chad,TCD,"Mar 26, 2020",0,3
Chad,TCD,"Mar 27, 2020",0,5
Chad,TCD,"Mar 28, 2020",0,5
Chad,TCD,"Mar 29, 2020",0,5
Chad,TCD,"Mar 30, 2020",0,5
Chad,TCD,"Mar 31, 2020",0,7
Chad,TCD,"Apr 1, 2020",0,7
Chad,TCD,"Apr 2, 2020",0,7
Chad,TCD,"Apr 3, 2020",0,7
Chad,TCD,"Apr 4, 2020",0,7
Chad,TCD,"Apr 5, 2020",0,8
Chad,TCD,"Apr 6, 2020",0,9
Chad,TCD,"Apr 7, 2020",0,9
Chad,TCD,"Apr 8, 2020",0,9
Chad,TCD,"Apr 9, 2020",0,10
Chile,CHL,"Mar 4, 2020",0,1
Chile,CHL,"Mar 5, 2020",0,3
Chile,CHL,"Mar 6, 2020",0,4
Chile,CHL,"Mar 7, 2020",0,5
Chile,CHL,"Mar 9, 2020",0,10
Chile,CHL,"Mar 10, 2020",0,13
Chile,CHL,"Mar 11, 2020",0,17
Chile,CHL,"Mar 12, 2020",0,23
Chile,CHL,"Mar 13, 2020",0,33
Chile,CHL,"Mar 14, 2020",0,43
Chile,CHL,"Mar 15, 2020",0,61
Chile,CHL,"Mar 16, 2020",0,75
Chile,CHL,"Mar 17, 2020",0,156
Chile,CHL,"Mar 18, 2020",0,201
Chile,CHL,"Mar 19, 2020",0,238
Chile,CHL,"Mar 20, 2020",0,342
Chile,CHL,"Mar 21, 2020",0,434
Chile,CHL,"Mar 22, 2020",0,537
Chile,CHL,"Mar 23, 2020",1,632
Chile,CHL,"Mar 24, 2020",2,746
Chile,CHL,"Mar 25, 2020",2,922
Chile,CHL,"Mar 26, 2020",3,1142
Chile,CHL,"Mar 27, 2020",4,1306
Chile,CHL,"Mar 28, 2020",5,1610
Chile,CHL,"Mar 29, 2020",6,1909
Chile,CHL,"Mar 30, 2020",7,2139
Chile,CHL,"Mar 31, 2020",8,2449
Chile,CHL,"Apr 1, 2020",12,2738
Chile,CHL,"Apr 2, 2020",16,3031
Chile,CHL,"Apr 3, 2020",18,3404
Chile,CHL,"Apr 4, 2020",22,3737
Chile,CHL,"Apr 5, 2020",27,4161
Chile,CHL,"Apr 6, 2020",34,4471
Chile,CHL,"Apr 7, 2020",37,4815
Chile,CHL,"Apr 8, 2020",43,5116
Chile,CHL,"Apr 9, 2020",48,5546
China,CHN,"Dec 31, 2019",0,27
China,CHN,"Jan 1, 2020",0,27
China,CHN,"Jan 2, 2020",0,27
China,CHN,"Jan 3, 2020",0,44
China,CHN,"Jan 4, 2020",0,44
China,CHN,"Jan 5, 2020",0,59
China,CHN,"Jan 6, 2020",0,59
China,CHN,"Jan 7, 2020",0,59
China,CHN,"Jan 8, 2020",0,59
China,CHN,"Jan 9, 2020",0,59
China,CHN,"Jan 10, 2020",0,59
China,CHN,"Jan 11, 2020",1,59
China,CHN,"Jan 12, 2020",1,59
China,CHN,"Jan 13, 2020",1,59
China,CHN,"Jan 14, 2020",1,59
China,CHN,"Jan 15, 2020",2,59
China,CHN,"Jan 16, 2020",2,59
China,CHN,"Jan 17, 2020",2,63
China,CHN,"Jan 18, 2020",2,80
China,CHN,"Jan 19, 2020",3,216
China,CHN,"Jan 20, 2020",3,235
China,CHN,"Jan 21, 2020",6,386
China,CHN,"Jan 22, 2020",17,526
China,CHN,"Jan 23, 2020",17,623
China,CHN,"Jan 24, 2020",26,882
China,CHN,"Jan 25, 2020",41,1323
China,CHN,"Jan 26, 2020",56,1988
China,CHN,"Jan 27, 2020",81,2775
China,CHN,"Jan 28, 2020",106,4528
China,CHN,"Jan 29, 2020",132,5994
China,CHN,"Jan 30, 2020",170,7734
China,CHN,"Jan 31, 2020",213,9714
China,CHN,"Feb 1, 2020",259,11809
China,CHN,"Feb 2, 2020",304,14399
China,CHN,"Feb 3, 2020",361,17211
China,CHN,"Feb 4, 2020",426,20448
China,CHN,"Feb 5, 2020",492,24320
China,CHN,"Feb 6, 2020",564,28047
China,CHN,"Feb 7, 2020",637,31207
China,CHN,"Feb 8, 2020",723,34625
China,CHN,"Feb 9, 2020",812,37232
China,CHN,"Feb 10, 2020",909,40206
China,CHN,"Feb 11, 2020",1017,42696
China,CHN,"Feb 12, 2020",1114,44724
China,CHN,"Feb 13, 2020",1368,59865
China,CHN,"Feb 14, 2020",1381,64021
China,CHN,"Feb 15, 2020",1524,66559
China,CHN,"Feb 16, 2020",1666,68566
China,CHN,"Feb 17, 2020",1771,70618
China,CHN,"Feb 18, 2020",1869,72508
China,CHN,"Feb 19, 2020",2008,74258
China,CHN,"Feb 20, 2020",2120,74652
China,CHN,"Feb 21, 2020",2238,75543
China,CHN,"Feb 22, 2020",2347,76369
China,CHN,"Feb 23, 2020",2445,77016
China,CHN,"Feb 24, 2020",2595,77234
China,CHN,"Feb 25, 2020",2665,77749
China,CHN,"Feb 26, 2020",2717,78159
China,CHN,"Feb 27, 2020",2746,78598
China,CHN,"Feb 28, 2020",2790,78927
China,CHN,"Feb 29, 2020",2837,79355
China,CHN,"Mar 1, 2020",2872,79929
China,CHN,"Mar 2, 2020",2914,80134
China,CHN,"Mar 3, 2020",2946,80261
China,CHN,"Mar 4, 2020",2983,80380
China,CHN,"Mar 5, 2020",3014,80497
China,CHN,"Mar 6, 2020",3044,80667
China,CHN,"Mar 7, 2020",3072,80768
China,CHN,"Mar 8, 2020",3099,80814
China,CHN,"Mar 9, 2020",3122,80859
China,CHN,"Mar 10, 2020",3139,80879
China,CHN,"Mar 11, 2020",3161,80908
China,CHN,"Mar 12, 2020",3172,80932
China,CHN,"Mar 13, 2020",3179,80954
China,CHN,"Mar 14, 2020",3194,80973
China,CHN,"Mar 15, 2020",3203,80995
China,CHN,"Mar 16, 2020",3216,81020
China,CHN,"Mar 17, 2020",3225,81063
China,CHN,"Mar 18, 2020",3241,81086
China,CHN,"Mar 19, 2020",3249,81130
China,CHN,"Mar 20, 2020",3253,81229
China,CHN,"Mar 21, 2020",3259,81281
China,CHN,"Mar 22, 2020",3265,81346
China,CHN,"Mar 23, 2020",3274,81484
China,CHN,"Mar 24, 2020",3281,81553
China,CHN,"Mar 25, 2020",3285,81631
China,CHN,"Mar 26, 2020",3291,81733
China,CHN,"Mar 27, 2020",3296,81827
China,CHN,"Mar 28, 2020",3299,81946
China,CHN,"Mar 29, 2020",3304,82059
China,CHN,"Mar 30, 2020",3306,82157
China,CHN,"Mar 31, 2020",3309,82241
China,CHN,"Apr 1, 2020",3310,82295
China,CHN,"Apr 2, 2020",3316,82395
China,CHN,"Apr 3, 2020",3326,82465
China,CHN,"Apr 4, 2020",3330,82527
China,CHN,"Apr 5, 2020",3333,82575
China,CHN,"Apr 6, 2020",3335,82642
China,CHN,"Apr 7, 2020",3335,82698
China,CHN,"Apr 8, 2020",3337,82784
China,CHN,"Apr 9, 2020",3339,82870
Colombia,COL,"Mar 7, 2020",0,1
Colombia,COL,"Mar 10, 2020",0,3
Colombia,COL,"Mar 12, 2020",0,9
Colombia,COL,"Mar 14, 2020",0,16
Colombia,COL,"Mar 15, 2020",0,34
Colombia,COL,"Mar 16, 2020",0,45
Colombia,COL,"Mar 17, 2020",0,57
Colombia,COL,"Mar 18, 2020",0,65
Colombia,COL,"Mar 19, 2020",0,102
Colombia,COL,"Mar 20, 2020",0,128
Colombia,COL,"Mar 21, 2020",0,158
Colombia,COL,"Mar 22, 2020",1,210
Colombia,COL,"Mar 23, 2020",2,235
Colombia,COL,"Mar 24, 2020",3,306
Colombia,COL,"Mar 25, 2020",3,378
Colombia,COL,"Mar 26, 2020",4,470
Colombia,COL,"Mar 27, 2020",6,491
Colombia,COL,"Mar 28, 2020",6,539
Colombia,COL,"Mar 29, 2020",6,608
Colombia,COL,"Mar 30, 2020",10,702
Colombia,COL,"Mar 31, 2020",14,798
Colombia,COL,"Apr 1, 2020",16,906
Colombia,COL,"Apr 2, 2020",17,1065
Colombia,COL,"Apr 3, 2020",19,1161
Colombia,COL,"Apr 4, 2020",25,1267
Colombia,COL,"Apr 5, 2020",32,1406
Colombia,COL,"Apr 6, 2020",35,1485
Colombia,COL,"Apr 7, 2020",46,1579
Colombia,COL,"Apr 8, 2020",50,1780
Colombia,COL,"Apr 9, 2020",55,2054
Congo,COG,"Mar 16, 2020",0,1
Congo,COG,"Mar 17, 2020",0,1
Congo,COG,"Mar 18, 2020",0,1
Congo,COG,"Mar 19, 2020",0,3
Congo,COG,"Mar 20, 2020",0,3
Congo,COG,"Mar 21, 2020",0,3
Congo,COG,"Mar 22, 2020",0,4
Congo,COG,"Mar 23, 2020",0,4
Congo,COG,"Mar 24, 2020",0,4
Congo,COG,"Mar 25, 2020",0,4
Congo,COG,"Mar 26, 2020",0,4
Congo,COG,"Mar 27, 2020",0,4
Congo,COG,"Mar 28, 2020",0,4
Congo,COG,"Mar 29, 2020",0,19
Congo,COG,"Mar 30, 2020",0,19
Congo,COG,"Mar 31, 2020",0,19
Congo,COG,"Apr 1, 2020",2,22
Congo,COG,"Apr 2, 2020",2,22
Congo,COG,"Apr 3, 2020",3,41
Congo,COG,"Apr 4, 2020",3,41
Congo,COG,"Apr 5, 2020",5,45
Congo,COG,"Apr 6, 2020",5,45
Congo,COG,"Apr 7, 2020",5,45
Congo,COG,"Apr 8, 2020",5,45
Congo,COG,"Apr 9, 2020",5,60
Costa Rica,CRI,"Mar 7, 2020",0,1
Costa Rica,CRI,"Mar 9, 2020",0,5
Costa Rica,CRI,"Mar 10, 2020",0,9
Costa Rica,CRI,"Mar 11, 2020",0,13
Costa Rica,CRI,"Mar 12, 2020",0,22
Costa Rica,CRI,"Mar 13, 2020",0,23
Costa Rica,CRI,"Mar 14, 2020",0,26
Costa Rica,CRI,"Mar 15, 2020",0,27
Costa Rica,CRI,"Mar 16, 2020",0,35
Costa Rica,CRI,"Mar 17, 2020",0,41
Costa Rica,CRI,"Mar 18, 2020",0,50
Costa Rica,CRI,"Mar 19, 2020",1,69
Costa Rica,CRI,"Mar 20, 2020",1,87
Costa Rica,CRI,"Mar 21, 2020",2,113
Costa Rica,CRI,"Mar 22, 2020",2,117
Costa Rica,CRI,"Mar 23, 2020",2,134
Costa Rica,CRI,"Mar 24, 2020",2,158
Costa Rica,CRI,"Mar 25, 2020",2,177
Costa Rica,CRI,"Mar 26, 2020",2,201
Costa Rica,CRI,"Mar 27, 2020",2,231
Costa Rica,CRI,"Mar 28, 2020",2,263
Costa Rica,CRI,"Mar 29, 2020",2,295
Costa Rica,CRI,"Mar 30, 2020",2,314
Costa Rica,CRI,"Mar 31, 2020",2,330
Costa Rica,CRI,"Apr 1, 2020",2,347
Costa Rica,CRI,"Apr 2, 2020",2,375
Costa Rica,CRI,"Apr 3, 2020",2,396
Costa Rica,CRI,"Apr 4, 2020",2,416
Costa Rica,CRI,"Apr 5, 2020",2,435
Costa Rica,CRI,"Apr 6, 2020",2,454
Costa Rica,CRI,"Apr 7, 2020",2,467
Costa Rica,CRI,"Apr 8, 2020",2,483
Costa Rica,CRI,"Apr 9, 2020",2,502
Cote d'Ivoire,CIV,"Mar 12, 2020",0,1
Cote d'Ivoire,CIV,"Mar 15, 2020",0,4
Cote d'Ivoire,CIV,"Mar 16, 2020",0,4
Cote d'Ivoire,CIV,"Mar 17, 2020",0,5
Cote d'Ivoire,CIV,"Mar 18, 2020",0,5
Cote d'Ivoire,CIV,"Mar 19, 2020",0,6
Cote d'Ivoire,CIV,"Mar 20, 2020",0,9
Cote d'Ivoire,CIV,"Mar 21, 2020",0,14
Cote d'Ivoire,CIV,"Mar 22, 2020",0,17
Cote d'Ivoire,CIV,"Mar 23, 2020",0,25
Cote d'Ivoire,CIV,"Mar 24, 2020",0,25
Cote d'Ivoire,CIV,"Mar 25, 2020",0,73
Cote d'Ivoire,CIV,"Mar 26, 2020",0,80
Cote d'Ivoire,CIV,"Mar 27, 2020",0,96
Cote d'Ivoire,CIV,"Mar 28, 2020",0,101
Cote d'Ivoire,CIV,"Mar 29, 2020",0,140
Cote d'Ivoire,CIV,"Mar 30, 2020",1,165
Cote d'Ivoire,CIV,"Mar 31, 2020",1,168
Cote d'Ivoire,CIV,"Apr 1, 2020",1,168
Cote d'Ivoire,CIV,"Apr 2, 2020",1,190
Cote d'Ivoire,CIV,"Apr 3, 2020",1,194
Cote d'Ivoire,CIV,"Apr 4, 2020",1,218
Cote d'Ivoire,CIV,"Apr 5, 2020",2,245
Cote d'Ivoire,CIV,"Apr 6, 2020",3,261
Cote d'Ivoire,CIV,"Apr 7, 2020",3,323
Cote d'Ivoire,CIV,"Apr 8, 2020",3,349
Cote d'Ivoire,CIV,"Apr 9, 2020",3,384
Croatia,HRV,"Dec 31, 2019",0,0
Croatia,HRV,"Jan 1, 2020",0,0
Croatia,HRV,"Jan 2, 2020",0,0
Croatia,HRV,"Jan 3, 2020",0,0
Croatia,HRV,"Jan 4, 2020",0,0
Croatia,HRV,"Jan 5, 2020",0,0
Croatia,HRV,"Jan 6, 2020",0,0
Croatia,HRV,"Jan 7, 2020",0,0
Croatia,HRV,"Jan 8, 2020",0,0
Croatia,HRV,"Jan 9, 2020",0,0
Croatia,HRV,"Jan 10, 2020",0,0
Croatia,HRV,"Jan 11, 2020",0,0
Croatia,HRV,"Jan 12, 2020",0,0
Croatia,HRV,"Jan 13, 2020",0,0
Croatia,HRV,"Jan 14, 2020",0,0
Croatia,HRV,"Jan 15, 2020",0,0
Croatia,HRV,"Jan 16, 2020",0,0
Croatia,HRV,"Jan 17, 2020",0,0
Croatia,HRV,"Jan 18, 2020",0,0
Croatia,HRV,"Jan 19, 2020",0,0
Croatia,HRV,"Jan 20, 2020",0,0
Croatia,HRV,"Jan 21, 2020",0,0
Croatia,HRV,"Jan 22, 2020",0,0
Croatia,HRV,"Jan 23, 2020",0,0
Croatia,HRV,"Jan 24, 2020",0,0
Croatia,HRV,"Jan 25, 2020",0,0
Croatia,HRV,"Jan 26, 2020",0,0
Croatia,HRV,"Jan 27, 2020",0,0
Croatia,HRV,"Jan 28, 2020",0,0
Croatia,HRV,"Jan 29, 2020",0,0
Croatia,HRV,"Jan 30, 2020",0,0
Croatia,HRV,"Jan 31, 2020",0,0
Croatia,HRV,"Feb 1, 2020",0,0
Croatia,HRV,"Feb 2, 2020",0,0
Croatia,HRV,"Feb 3, 2020",0,0
Croatia,HRV,"Feb 4, 2020",0,0
Croatia,HRV,"Feb 5, 2020",0,0
Croatia,HRV,"Feb 6, 2020",0,0
Croatia,HRV,"Feb 7, 2020",0,0
Croatia,HRV,"Feb 8, 2020",0,0
Croatia,HRV,"Feb 9, 2020",0,0
Croatia,HRV,"Feb 10, 2020",0,0
Croatia,HRV,"Feb 11, 2020",0,0
Croatia,HRV,"Feb 12, 2020",0,0
Croatia,HRV,"Feb 13, 2020",0,0
Croatia,HRV,"Feb 14, 2020",0,0
Croatia,HRV,"Feb 15, 2020",0,0
Croatia,HRV,"Feb 16, 2020",0,0
Croatia,HRV,"Feb 17, 2020",0,0
Croatia,HRV,"Feb 18, 2020",0,0
Croatia,HRV,"Feb 19, 2020",0,0
Croatia,HRV,"Feb 20, 2020",0,0
Croatia,HRV,"Feb 21, 2020",0,0
Croatia,HRV,"Feb 22, 2020",0,0
Croatia,HRV,"Feb 23, 2020",0,0
Croatia,HRV,"Feb 24, 2020",0,0
Croatia,HRV,"Feb 25, 2020",0,0
Croatia,HRV,"Feb 26, 2020",0,1
Croatia,HRV,"Feb 27, 2020",0,2
Croatia,HRV,"Feb 28, 2020",0,3
Croatia,HRV,"Feb 29, 2020",0,5
Croatia,HRV,"Mar 1, 2020",0,5
Croatia,HRV,"Mar 2, 2020",0,7
Croatia,HRV,"Mar 3, 2020",0,8
Croatia,HRV,"Mar 4, 2020",0,9
Croatia,HRV,"Mar 6, 2020",0,10
Croatia,HRV,"Mar 7, 2020",0,11
Croatia,HRV,"Mar 8, 2020",0,12
Croatia,HRV,"Mar 11, 2020",0,13
Croatia,HRV,"Mar 12, 2020",0,16
Croatia,HRV,"Mar 13, 2020",0,25
Croatia,HRV,"Mar 14, 2020",0,31
Croatia,HRV,"Mar 15, 2020",0,37
Croatia,HRV,"Mar 16, 2020",0,48
Croatia,HRV,"Mar 17, 2020",0,56
Croatia,HRV,"Mar 18, 2020",0,69
Croatia,HRV,"Mar 19, 2020",0,81
Croatia,HRV,"Mar 20, 2020",0,104
Croatia,HRV,"Mar 21, 2020",0,126
Croatia,HRV,"Mar 22, 2020",0,206
Croatia,HRV,"Mar 23, 2020",0,235
Croatia,HRV,"Mar 24, 2020",0,306
Croatia,HRV,"Mar 25, 2020",1,382
Croatia,HRV,"Mar 26, 2020",1,418
Croatia,HRV,"Mar 27, 2020",2,495
Croatia,HRV,"Mar 28, 2020",3,586
Croatia,HRV,"Mar 29, 2020",5,657
Croatia,HRV,"Mar 30, 2020",6,713
Croatia,HRV,"Mar 31, 2020",6,790
Croatia,HRV,"Apr 1, 2020",6,867
Croatia,HRV,"Apr 2, 2020",6,963
Croatia,HRV,"Apr 3, 2020",7,1011
Croatia,HRV,"Apr 4, 2020",8,1079
Croatia,HRV,"Apr 5, 2020",12,1126
Croatia,HRV,"Apr 6, 2020",15,1182
Croatia,HRV,"Apr 7, 2020",16,1222
Croatia,HRV,"Apr 8, 2020",18,1282
Croatia,HRV,"Apr 9, 2020",19,1343
Cuba,CUB,"Mar 12, 2020",0,3
Cuba,CUB,"Mar 14, 2020",0,4
Cuba,CUB,"Mar 15, 2020",0,4
Cuba,CUB,"Mar 18, 2020",0,7
Cuba,CUB,"Mar 19, 2020",1,11
Cuba,CUB,"Mar 20, 2020",1,16
Cuba,CUB,"Mar 21, 2020",1,21
Cuba,CUB,"Mar 22, 2020",1,25
Cuba,CUB,"Mar 23, 2020",1,35
Cuba,CUB,"Mar 24, 2020",1,40
Cuba,CUB,"Mar 25, 2020",1,48
Cuba,CUB,"Mar 26, 2020",1,57
Cuba,CUB,"Mar 27, 2020",2,67
Cuba,CUB,"Mar 28, 2020",2,80
Cuba,CUB,"Mar 29, 2020",3,119
Cuba,CUB,"Mar 30, 2020",3,139
Cuba,CUB,"Mar 31, 2020",4,170
Cuba,CUB,"Apr 1, 2020",6,186
Cuba,CUB,"Apr 2, 2020",6,212
Cuba,CUB,"Apr 3, 2020",6,233
Cuba,CUB,"Apr 4, 2020",6,269
Cuba,CUB,"Apr 5, 2020",6,288
Cuba,CUB,"Apr 6, 2020",8,320
Cuba,CUB,"Apr 7, 2020",9,350
Cuba,CUB,"Apr 8, 2020",11,396
Cuba,CUB,"Apr 9, 2020",12,457
Curacao,CUW,"Mar 13, 2020",0,1
Curacao,CUW,"Mar 20, 2020",0,3
Curacao,CUW,"Mar 24, 2020",0,6
Curacao,CUW,"Mar 26, 2020",1,6
Curacao,CUW,"Mar 27, 2020",1,7
Curacao,CUW,"Mar 28, 2020",1,8
Curacao,CUW,"Mar 29, 2020",1,8
Curacao,CUW,"Mar 30, 2020",1,9
Curacao,CUW,"Apr 1, 2020",1,11
Curacao,CUW,"Apr 2, 2020",1,11
Curacao,CUW,"Apr 3, 2020",1,11
Curacao,CUW,"Apr 4, 2020",1,11
Curacao,CUW,"Apr 5, 2020",1,11
Curacao,CUW,"Apr 6, 2020",1,11
Curacao,CUW,"Apr 7, 2020",1,13
Curacao,CUW,"Apr 8, 2020",1,13
Curacao,CUW,"Apr 9, 2020",1,14
Cyprus,CYP,"Mar 10, 2020",0,2
Cyprus,CYP,"Mar 12, 2020",0,6
Cyprus,CYP,"Mar 14, 2020",0,14
Cyprus,CYP,"Mar 15, 2020",0,21
Cyprus,CYP,"Mar 16, 2020",0,30
Cyprus,CYP,"Mar 17, 2020",0,40
Cyprus,CYP,"Mar 18, 2020",0,40
Cyprus,CYP,"Mar 19, 2020",0,58
Cyprus,CYP,"Mar 20, 2020",0,58
Cyprus,CYP,"Mar 21, 2020",0,67
Cyprus,CYP,"Mar 22, 2020",0,84
Cyprus,CYP,"Mar 23, 2020",0,95
Cyprus,CYP,"Mar 24, 2020",0,116
Cyprus,CYP,"Mar 25, 2020",3,124
Cyprus,CYP,"Mar 26, 2020",3,132
Cyprus,CYP,"Mar 27, 2020",3,146
Cyprus,CYP,"Mar 28, 2020",5,162
Cyprus,CYP,"Mar 29, 2020",5,179
Cyprus,CYP,"Mar 30, 2020",6,214
Cyprus,CYP,"Mar 31, 2020",7,230
Cyprus,CYP,"Apr 1, 2020",8,262
Cyprus,CYP,"Apr 2, 2020",9,320
Cyprus,CYP,"Apr 3, 2020",9,356
Cyprus,CYP,"Apr 4, 2020",11,396
Cyprus,CYP,"Apr 5, 2020",11,426
Cyprus,CYP,"Apr 6, 2020",14,446
Cyprus,CYP,"Apr 7, 2020",14,465
Cyprus,CYP,"Apr 8, 2020",14,494
Cyprus,CYP,"Apr 9, 2020",14,526
Czech Republic,CZE,"Dec 31, 2019",0,0
Czech Republic,CZE,"Jan 1, 2020",0,0
Czech Republic,CZE,"Jan 2, 2020",0,0
Czech Republic,CZE,"Jan 3, 2020",0,0
Czech Republic,CZE,"Jan 4, 2020",0,0
Czech Republic,CZE,"Jan 5, 2020",0,0
Czech Republic,CZE,"Jan 6, 2020",0,0
Czech Republic,CZE,"Jan 7, 2020",0,0
Czech Republic,CZE,"Jan 8, 2020",0,0
Czech Republic,CZE,"Jan 9, 2020",0,0
Czech Republic,CZE,"Jan 10, 2020",0,0
Czech Republic,CZE,"Jan 11, 2020",0,0
Czech Republic,CZE,"Jan 12, 2020",0,0
Czech Republic,CZE,"Jan 13, 2020",0,0
Czech Republic,CZE,"Jan 14, 2020",0,0
Czech Republic,CZE,"Jan 15, 2020",0,0
Czech Republic,CZE,"Jan 16, 2020",0,0
Czech Republic,CZE,"Jan 17, 2020",0,0
Czech Republic,CZE,"Jan 18, 2020",0,0
Czech Republic,CZE,"Jan 19, 2020",0,0
Czech Republic,CZE,"Jan 20, 2020",0,0
Czech Republic,CZE,"Jan 21, 2020",0,0
Czech Republic,CZE,"Jan 22, 2020",0,0
Czech Republic,CZE,"Jan 23, 2020",0,0
Czech Republic,CZE,"Jan 24, 2020",0,0
Czech Republic,CZE,"Jan 25, 2020",0,0
Czech Republic,CZE,"Jan 26, 2020",0,0
Czech Republic,CZE,"Jan 27, 2020",0,0
Czech Republic,CZE,"Jan 28, 2020",0,0
Czech Republic,CZE,"Jan 29, 2020",0,0
Czech Republic,CZE,"Jan 30, 2020",0,0
Czech Republic,CZE,"Jan 31, 2020",0,0
Czech Republic,CZE,"Feb 1, 2020",0,0
Czech Republic,CZE,"Feb 2, 2020",0,0
Czech Republic,CZE,"Feb 3, 2020",0,0
Czech Republic,CZE,"Feb 4, 2020",0,0
Czech Republic,CZE,"Feb 5, 2020",0,0
Czech Republic,CZE,"Feb 6, 2020",0,0
Czech Republic,CZE,"Feb 7, 2020",0,0
Czech Republic,CZE,"Feb 8, 2020",0,0
Czech Republic,CZE,"Feb 9, 2020",0,0
Czech Republic,CZE,"Feb 10, 2020",0,0
Czech Republic,CZE,"Feb 11, 2020",0,0
Czech Republic,CZE,"Feb 12, 2020",0,0
Czech Republic,CZE,"Feb 13, 2020",0,0
Czech Republic,CZE,"Feb 14, 2020",0,0
Czech Republic,CZE,"Feb 15, 2020",0,0
Czech Republic,CZE,"Feb 16, 2020",0,0
Czech Republic,CZE,"Feb 17, 2020",0,0
Czech Republic,CZE,"Feb 18, 2020",0,0
Czech Republic,CZE,"Feb 19, 2020",0,0
Czech Republic,CZE,"Feb 20, 2020",0,0
Czech Republic,CZE,"Feb 21, 2020",0,0
Czech Republic,CZE,"Feb 22, 2020",0,0
Czech Republic,CZE,"Feb 23, 2020",0,0
Czech Republic,CZE,"Feb 24, 2020",0,0
Czech Republic,CZE,"Feb 25, 2020",0,0
Czech Republic,CZE,"Feb 26, 2020",0,0
Czech Republic,CZE,"Feb 27, 2020",0,0
Czech Republic,CZE,"Feb 28, 2020",0,0
Czech Republic,CZE,"Feb 29, 2020",0,0
Czech Republic,CZE,"Mar 1, 2020",0,0
Czech Republic,CZE,"Mar 2, 2020",0,3
Czech Republic,CZE,"Mar 3, 2020",0,5
Czech Republic,CZE,"Mar 4, 2020",0,5
Czech Republic,CZE,"Mar 5, 2020",0,8
Czech Republic,CZE,"Mar 6, 2020",0,12
Czech Republic,CZE,"Mar 7, 2020",0,19
Czech Republic,CZE,"Mar 8, 2020",0,26
Czech Republic,CZE,"Mar 9, 2020",0,32
Czech Republic,CZE,"Mar 10, 2020",0,40
Czech Republic,CZE,"Mar 11, 2020",0,63
Czech Republic,CZE,"Mar 12, 2020",0,94
Czech Republic,CZE,"Mar 13, 2020",0,116
Czech Republic,CZE,"Mar 14, 2020",0,150
Czech Republic,CZE,"Mar 15, 2020",0,214
Czech Republic,CZE,"Mar 16, 2020",0,298
Czech Republic,CZE,"Mar 17, 2020",0,344
Czech Republic,CZE,"Mar 18, 2020",0,434
Czech Republic,CZE,"Mar 19, 2020",0,522
Czech Republic,CZE,"Mar 20, 2020",0,694
Czech Republic,CZE,"Mar 21, 2020",0,904
Czech Republic,CZE,"Mar 22, 2020",0,995
Czech Republic,CZE,"Mar 23, 2020",1,1165
Czech Republic,CZE,"Mar 24, 2020",1,1236
Czech Republic,CZE,"Mar 25, 2020",3,1394
Czech Republic,CZE,"Mar 26, 2020",6,1654
Czech Republic,CZE,"Mar 27, 2020",9,2062
Czech Republic,CZE,"Mar 28, 2020",9,2279
Czech Republic,CZE,"Mar 29, 2020",11,2663
Czech Republic,CZE,"Mar 30, 2020",16,2829
Czech Republic,CZE,"Mar 31, 2020",24,3002
Czech Republic,CZE,"Apr 1, 2020",31,3308
Czech Republic,CZE,"Apr 2, 2020",39,3589
Czech Republic,CZE,"Apr 3, 2020",44,3858
Czech Republic,CZE,"Apr 4, 2020",53,4190
Czech Republic,CZE,"Apr 5, 2020",59,4472
Czech Republic,CZE,"Apr 6, 2020",67,4587
Czech Republic,CZE,"Apr 7, 2020",78,4822
Czech Republic,CZE,"Apr 8, 2020",88,5017
Czech Republic,CZE,"Apr 9, 2020",99,5312
Democratic Republic of Congo,COD,"Mar 11, 2020",0,1
Democratic Republic of Congo,COD,"Mar 14, 2020",0,2
Democratic Republic of Congo,COD,"Mar 15, 2020",0,2
Democratic Republic of Congo,COD,"Mar 16, 2020",0,2
Democratic Republic of Congo,COD,"Mar 17, 2020",0,3
Democratic Republic of Congo,COD,"Mar 18, 2020",0,3
Democratic Republic of Congo,COD,"Mar 19, 2020",0,14
